sequence_id,coeff_0,coeff_1,coeff_2,coeff_3,param_0,param_1,param_2,param_3,sequence_path
14983,0.0891,0.2302,0.251,0.4298,-1.0,0.4594,0.9606,8.0795,/home/users/gangus/data_06-19-19_processed/sequence_14983.npy
9524,0.2769,0.1017,0.179,0.4425,-1.0,0.349,0.8396,9.2482,/home/users/gangus/data_06-19-19_processed/sequence_9524.npy
14869,0.1667,0.0505,0.4057,0.3771,-1.0,0.2897,0.7175,7.2254,/home/users/gangus/data_06-19-19_processed/sequence_14869.npy
7718,0.0645,0.1967,0.6112,0.1276,-1.0,0.2963,0.616,9.057,/home/users/gangus/data_06-19-19_processed/sequence_7718.npy
12474,0.3643,0.2584,0.2869,0.0905,-1.0,0.8297,0.9601,1.8313,/home/users/gangus/data_06-19-19_processed/sequence_12474.npy
11853,0.3187,0.2657,0.1941,0.2214,-1.0,0.8188,0.2373,4.7675,/home/users/gangus/data_06-19-19_processed/sequence_11853.npy
5250,0.3874,0.0399,0.2619,0.3108,-1.0,0.3711,0.544,5.1868,/home/users/gangus/data_06-19-19_processed/sequence_5250.npy
4078,0.2482,0.225,0.2698,0.257,-1.0,0.1137,0.5527,2.1405,/home/users/gangus/data_06-19-19_processed/sequence_4078.npy
6888,0.1596,0.8038,0.0232,0.0133,-1.0,0.7627,0.7776,9.7635,/home/users/gangus/data_06-19-19_processed/sequence_6888.npy
5023,0.2162,0.3127,0.2547,0.2164,-1.0,0.6801,0.8002,3.4817,/home/users/gangus/data_06-19-19_processed/sequence_5023.npy
4055,0.2114,0.0277,0.6452,0.1157,-1.0,0.2432,0.5419,7.7647,/home/users/gangus/data_06-19-19_processed/sequence_4055.npy
7227,0.1222,0.3309,0.2408,0.3062,-1.0,0.4855,0.2662,3.1692,/home/users/gangus/data_06-19-19_processed/sequence_7227.npy
17706,0.4604,0.4201,0.0738,0.0458,-1.0,0.7209,0.1127,4.8699,/home/users/gangus/data_06-19-19_processed/sequence_17706.npy
6934,0.1556,0.4276,0.2637,0.1531,-1.0,0.1688,0.0827,1.5878,/home/users/gangus/data_06-19-19_processed/sequence_6934.npy
12255,0.1195,0.3866,0.3852,0.1087,-1.0,0.8877,0.7404,4.1,/home/users/gangus/data_06-19-19_processed/sequence_12255.npy
17097,0.0895,0.5228,0.2861,0.1016,-1.0,0.5351,0.3943,9.5703,/home/users/gangus/data_06-19-19_processed/sequence_17097.npy
4567,0.4043,0.1901,0.212,0.1937,-1.0,0.8233,0.6643,6.8951,/home/users/gangus/data_06-19-19_processed/sequence_4567.npy
7210,0.0787,0.2597,0.095,0.5667,-1.0,0.6425,0.8785,5.7607,/home/users/gangus/data_06-19-19_processed/sequence_7210.npy
4850,0.243,0.24600000000000002,0.2351,0.276,-1.0,0.6549,0.3738,1.2482,/home/users/gangus/data_06-19-19_processed/sequence_4850.npy
6499,0.22,0.3373,0.2014,0.2413,-1.0,0.7593,0.4101,5.0204,/home/users/gangus/data_06-19-19_processed/sequence_6499.npy
12165,0.4207,0.3058,0.0919,0.1816,-1.0,0.4282,0.4845,2.7454,/home/users/gangus/data_06-19-19_processed/sequence_12165.npy
6957,0.2942,0.1391,0.2099,0.3568,-1.0,0.4936,0.3373,1.2185,/home/users/gangus/data_06-19-19_processed/sequence_6957.npy
15344,0.2332,0.3748,0.0572,0.3348,-1.0,0.35100000000000003,0.0573,1.2689,/home/users/gangus/data_06-19-19_processed/sequence_15344.npy
835,0.1105,0.335,0.3031,0.2514,-1.0,0.8109999999999999,0.6107,1.1121,/home/users/gangus/data_06-19-19_processed/sequence_835.npy
13519,0.3116,0.073,0.1031,0.5124,-1.0,0.7164,0.3183,6.5659,/home/users/gangus/data_06-19-19_processed/sequence_13519.npy
27,0.3221,0.1705,0.2479,0.2595,-1.0,0.2698,0.0835,3.265,/home/users/gangus/data_06-19-19_processed/sequence_27.npy
13043,0.0122,0.0298,0.5118,0.4462,-1.0,0.33899999999999997,0.8320000000000001,8.9769,/home/users/gangus/data_06-19-19_processed/sequence_13043.npy
11049,0.4285,0.2794,0.1112,0.18100000000000002,-1.0,0.5433,0.6697,7.1443,/home/users/gangus/data_06-19-19_processed/sequence_11049.npy
7352,0.1219,0.3995,0.3757,0.1029,-1.0,0.3005,0.3862,5.7325,/home/users/gangus/data_06-19-19_processed/sequence_7352.npy
18248,0.3797,0.0816,0.3894,0.1493,-1.0,0.7657,0.151,7.8225,/home/users/gangus/data_06-19-19_processed/sequence_18248.npy
14723,0.2765,0.0746,0.4674,0.1815,-1.0,0.8224,0.792,9.2779,/home/users/gangus/data_06-19-19_processed/sequence_14723.npy
7330,0.0797,0.353,0.4399,0.1275,-1.0,0.473,0.4756,1.1249,/home/users/gangus/data_06-19-19_processed/sequence_7330.npy
389,0.2297,0.3553,0.2767,0.1383,-1.0,0.1113,0.0276,2.2159,/home/users/gangus/data_06-19-19_processed/sequence_389.npy
9158,0.044000000000000004,0.0232,0.4875,0.4453,-1.0,0.2718,0.1693,2.8339999999999996,/home/users/gangus/data_06-19-19_processed/sequence_9158.npy
5546,0.445,0.3002,0.1395,0.1153,-1.0,0.6018,0.3663,3.0731,/home/users/gangus/data_06-19-19_processed/sequence_5546.npy
19086,0.18600000000000003,0.1504,0.4021,0.2615,-1.0,0.6971,0.335,2.2397,/home/users/gangus/data_06-19-19_processed/sequence_19086.npy
11463,0.1149,0.1397,0.4388,0.3066,-1.0,0.5272,0.9901,9.075,/home/users/gangus/data_06-19-19_processed/sequence_11463.npy
5862,0.1994,0.2975,0.34700000000000003,0.1561,-1.0,0.1748,0.6339,6.857,/home/users/gangus/data_06-19-19_processed/sequence_5862.npy
17413,0.2535,0.2274,0.23199999999999998,0.2871,-1.0,0.8537,0.3218,6.4848,/home/users/gangus/data_06-19-19_processed/sequence_17413.npy
11102,0.0767,0.33799999999999997,0.2366,0.3488,-1.0,0.2746,0.3393,9.1584,/home/users/gangus/data_06-19-19_processed/sequence_11102.npy
4136,0.2786,0.524,0.1799,0.0174,-1.0,0.1531,0.8236,3.8671,/home/users/gangus/data_06-19-19_processed/sequence_4136.npy
6480,0.2778,0.3348,0.2094,0.17800000000000002,-1.0,0.6048,0.1785,2.0906,/home/users/gangus/data_06-19-19_processed/sequence_6480.npy
91,0.3889,0.0458,0.3738,0.1915,-1.0,0.7925,0.4296,3.6756,/home/users/gangus/data_06-19-19_processed/sequence_91.npy
5795,0.2814,0.1213,0.0146,0.5827,-1.0,0.3441,0.377,8.383,/home/users/gangus/data_06-19-19_processed/sequence_5795.npy
588,0.1476,0.3257,0.4867,0.04,-1.0,0.6846,0.6049,8.6404,/home/users/gangus/data_06-19-19_processed/sequence_588.npy
6927,0.4001,0.0693,0.2719,0.2587,-1.0,0.5494,0.5132,2.8371,/home/users/gangus/data_06-19-19_processed/sequence_6927.npy
3783,0.406,0.1453,0.0427,0.406,-1.0,0.4664,0.3213,8.566,/home/users/gangus/data_06-19-19_processed/sequence_3783.npy
3989,0.34299999999999997,0.2518,0.1672,0.23800000000000002,-1.0,0.2212,0.8978,7.126,/home/users/gangus/data_06-19-19_processed/sequence_3989.npy
7420,0.2715,0.5254,0.027999999999999997,0.1752,-1.0,0.4778,0.3995,6.4167,/home/users/gangus/data_06-19-19_processed/sequence_7420.npy
1891,0.3152,0.359,0.2597,0.0661,-1.0,0.3389,0.7258,2.45,/home/users/gangus/data_06-19-19_processed/sequence_1891.npy
9061,0.3005,0.1406,0.3127,0.2463,-1.0,0.86,0.6238,8.8811,/home/users/gangus/data_06-19-19_processed/sequence_9061.npy
5435,0.3169,0.1625,0.2883,0.2324,-1.0,0.5038,0.7018,2.3785,/home/users/gangus/data_06-19-19_processed/sequence_5435.npy
806,0.3143,0.1663,0.2632,0.2561,-1.0,0.3135,0.691,5.1555,/home/users/gangus/data_06-19-19_processed/sequence_806.npy
12010,0.4114,0.2545,0.0251,0.309,-1.0,0.239,0.2137,6.9789,/home/users/gangus/data_06-19-19_processed/sequence_12010.npy
6055,0.6089,0.0342,0.084,0.2729,-1.0,0.4226,0.0702,9.0031,/home/users/gangus/data_06-19-19_processed/sequence_6055.npy
3397,0.1531,0.4103,0.07,0.3667,-1.0,0.7416,0.7077,2.6856,/home/users/gangus/data_06-19-19_processed/sequence_3397.npy
10662,0.2419,0.47600000000000003,0.113,0.1691,-1.0,0.1198,0.1284,9.6174,/home/users/gangus/data_06-19-19_processed/sequence_10662.npy
11409,0.3978,0.16699999999999998,0.0142,0.4209,-1.0,0.17,0.3832,1.6625,/home/users/gangus/data_06-19-19_processed/sequence_11409.npy
4755,0.2206,0.602,0.1408,0.0366,-1.0,0.4938,0.7205,6.3775,/home/users/gangus/data_06-19-19_processed/sequence_4755.npy
13608,0.4542,0.3035,0.121,0.1214,-1.0,0.8826,0.9429,6.0438,/home/users/gangus/data_06-19-19_processed/sequence_13608.npy
4485,0.2621,0.344,0.2324,0.1614,-1.0,0.4005,0.995,8.4945,/home/users/gangus/data_06-19-19_processed/sequence_4485.npy
18688,0.3002,0.3706,0.0816,0.2476,-1.0,0.6779,0.6506,2.1773,/home/users/gangus/data_06-19-19_processed/sequence_18688.npy
9869,0.1675,0.4251,0.3636,0.0438,-1.0,0.1394,0.142,3.1822,/home/users/gangus/data_06-19-19_processed/sequence_9869.npy
12833,0.0086,0.2441,0.1766,0.5706,-1.0,0.5934,0.991,1.6401,/home/users/gangus/data_06-19-19_processed/sequence_12833.npy
2839,0.455,0.0365,0.2659,0.2426,-1.0,0.4456,0.8092,3.6158,/home/users/gangus/data_06-19-19_processed/sequence_2839.npy
11438,0.1795,0.1865,0.3212,0.3128,-1.0,0.4157,0.0347,2.1136,/home/users/gangus/data_06-19-19_processed/sequence_11438.npy
4742,0.4101,0.0101,0.366,0.2139,-1.0,0.3573,0.8295,5.3687,/home/users/gangus/data_06-19-19_processed/sequence_4742.npy
4614,0.1562,0.6455,0.1382,0.0601,-1.0,0.6932,0.9179999999999999,6.4014,/home/users/gangus/data_06-19-19_processed/sequence_4614.npy
10122,0.3642,0.06,0.1826,0.3932,-1.0,0.5528,0.9208,9.8604,/home/users/gangus/data_06-19-19_processed/sequence_10122.npy
17399,0.2215,0.3048,0.1844,0.2894,-1.0,0.6165,0.872,5.4237,/home/users/gangus/data_06-19-19_processed/sequence_17399.npy
4155,0.2332,0.3188,0.0733,0.3746,-1.0,0.7776,0.2508,1.7067,/home/users/gangus/data_06-19-19_processed/sequence_4155.npy
9244,0.3012,0.2979,0.3095,0.0914,-1.0,0.2729,0.2258,3.5658,/home/users/gangus/data_06-19-19_processed/sequence_9244.npy
11364,0.5344,0.2587,0.0651,0.1418,-1.0,0.4009,0.5501,7.9184,/home/users/gangus/data_06-19-19_processed/sequence_11364.npy
17524,0.1378,0.1411,0.3582,0.3629,-1.0,0.8899,0.5555,5.8817,/home/users/gangus/data_06-19-19_processed/sequence_17524.npy
7396,0.1805,0.1975,0.5843,0.0377,-1.0,0.6484,0.3099,8.6419,/home/users/gangus/data_06-19-19_processed/sequence_7396.npy
2755,0.3525,0.4542,0.0382,0.1551,-1.0,0.4383,0.9705,3.5948,/home/users/gangus/data_06-19-19_processed/sequence_2755.npy
14779,0.1207,0.0367,0.675,0.1676,-1.0,0.4518,0.1377,7.0843,/home/users/gangus/data_06-19-19_processed/sequence_14779.npy
5387,0.0004,0.5837,0.0186,0.3973,-1.0,0.5261,0.1573,4.5903,/home/users/gangus/data_06-19-19_processed/sequence_5387.npy
13262,0.1496,0.4878,0.2474,0.1151,-1.0,0.2157,0.8789,4.5988,/home/users/gangus/data_06-19-19_processed/sequence_13262.npy
13967,0.3454,0.0243,0.3695,0.2607,-1.0,0.6158,0.7141,2.5311,/home/users/gangus/data_06-19-19_processed/sequence_13967.npy
17172,0.4022,0.3382,0.1091,0.1505,-1.0,0.1588,0.0668,2.465,/home/users/gangus/data_06-19-19_processed/sequence_17172.npy
885,0.3663,0.0304,0.2933,0.31,-1.0,0.4593,0.6552,8.7686,/home/users/gangus/data_06-19-19_processed/sequence_885.npy
3873,0.4158,0.3216,0.0301,0.2326,-1.0,0.2046,0.1158,5.0862,/home/users/gangus/data_06-19-19_processed/sequence_3873.npy
11063,0.3099,0.2082,0.2434,0.2385,-1.0,0.6436,0.2014,1.9986,/home/users/gangus/data_06-19-19_processed/sequence_11063.npy
15,0.0779,0.3602,0.1479,0.414,-1.0,0.5454,0.29100000000000004,8.0482,/home/users/gangus/data_06-19-19_processed/sequence_15.npy
10640,0.3529,0.3158,0.2739,0.0574,-1.0,0.7159,0.8734,6.2854,/home/users/gangus/data_06-19-19_processed/sequence_10640.npy
12413,0.6357,0.1309,0.2061,0.0273,-1.0,0.2868,0.6578,8.4837,/home/users/gangus/data_06-19-19_processed/sequence_12413.npy
5051,0.2199,0.2733,0.2618,0.245,-1.0,0.8163,0.6447,9.681000000000001,/home/users/gangus/data_06-19-19_processed/sequence_5051.npy
4635,0.33899999999999997,0.2386,0.1045,0.3179,-1.0,0.295,0.5289,3.1816,/home/users/gangus/data_06-19-19_processed/sequence_4635.npy
5457,0.0196,0.5156,0.1405,0.3244,-1.0,0.8085,0.0253,5.3307,/home/users/gangus/data_06-19-19_processed/sequence_5457.npy
16521,0.1197,0.4068,0.3744,0.0991,-1.0,0.8818,0.5143,3.5046,/home/users/gangus/data_06-19-19_processed/sequence_16521.npy
526,0.2386,0.2923,0.0835,0.3856,-1.0,0.2671,0.9145,2.1092,/home/users/gangus/data_06-19-19_processed/sequence_526.npy
6472,0.2273,0.0801,0.141,0.5517,-1.0,0.1724,0.9708,5.4033,/home/users/gangus/data_06-19-19_processed/sequence_6472.npy
4544,0.0982,0.4988,0.2568,0.1462,-1.0,0.1333,0.2189,5.2447,/home/users/gangus/data_06-19-19_processed/sequence_4544.npy
6855,0.247,0.3293,0.32299999999999995,0.1008,-1.0,0.6108,0.8147,7.5108,/home/users/gangus/data_06-19-19_processed/sequence_6855.npy
19573,0.2758,0.1165,0.1647,0.44299999999999995,-1.0,0.4675,0.7349,4.369,/home/users/gangus/data_06-19-19_processed/sequence_19573.npy
17109,0.2776,0.2112,0.3324,0.1788,-1.0,0.7835,0.4565,7.8882,/home/users/gangus/data_06-19-19_processed/sequence_17109.npy
6075,0.4406,0.1461,0.3207,0.0927,-1.0,0.7287,0.6958,3.6561,/home/users/gangus/data_06-19-19_processed/sequence_6075.npy
9243,0.3691,0.2136,0.2955,0.1219,-1.0,0.7628,0.6362,8.2116,/home/users/gangus/data_06-19-19_processed/sequence_9243.npy
3744,0.2071,0.2687,0.2602,0.264,-1.0,0.7188,0.2041,6.7218,/home/users/gangus/data_06-19-19_processed/sequence_3744.npy
12245,0.0426,0.1601,0.1412,0.6562,-1.0,0.4216,0.247,2.5583,/home/users/gangus/data_06-19-19_processed/sequence_12245.npy
16365,0.2638,0.2853,0.1175,0.3334,-1.0,0.4623,0.8295,4.3575,/home/users/gangus/data_06-19-19_processed/sequence_16365.npy
15223,0.0972,0.4326,0.1411,0.3291,-1.0,0.2256,0.8269,5.9591,/home/users/gangus/data_06-19-19_processed/sequence_15223.npy
15428,0.6574,0.2425,0.046,0.0541,-1.0,0.5618,0.0402,7.8374,/home/users/gangus/data_06-19-19_processed/sequence_15428.npy
15454,0.3322,0.1353,0.3118,0.2206,-1.0,0.1996,0.47100000000000003,5.4596,/home/users/gangus/data_06-19-19_processed/sequence_15454.npy
14401,0.2626,0.4138,0.2348,0.0888,-1.0,0.6374,0.5659,5.7191,/home/users/gangus/data_06-19-19_processed/sequence_14401.npy
15978,0.326,0.2217,0.3261,0.1261,-1.0,0.635,0.5548,5.0781,/home/users/gangus/data_06-19-19_processed/sequence_15978.npy
17018,0.1057,0.248,0.4249,0.2213,-1.0,0.3384,0.445,2.9819,/home/users/gangus/data_06-19-19_processed/sequence_17018.npy
14743,0.4417,0.1838,0.183,0.1914,-1.0,0.1394,0.1982,7.0391,/home/users/gangus/data_06-19-19_processed/sequence_14743.npy
542,0.0324,0.3457,0.0145,0.6075,-1.0,0.5655,0.737,6.8273,/home/users/gangus/data_06-19-19_processed/sequence_542.npy
8308,0.0184,0.3936,0.3945,0.1935,-1.0,0.3652,0.033,7.8631,/home/users/gangus/data_06-19-19_processed/sequence_8308.npy
15405,0.2394,0.2959,0.1489,0.3158,-1.0,0.6893,0.8444,7.1854,/home/users/gangus/data_06-19-19_processed/sequence_15405.npy
16568,0.2211,0.0922,0.3306,0.35600000000000004,-1.0,0.6065,0.9223,6.468,/home/users/gangus/data_06-19-19_processed/sequence_16568.npy
10393,0.1119,0.3919,0.1768,0.3194,-1.0,0.7777,0.2797,4.2896,/home/users/gangus/data_06-19-19_processed/sequence_10393.npy
15399,0.0646,0.1667,0.3543,0.4144,-1.0,0.7976,0.5117,6.5894,/home/users/gangus/data_06-19-19_processed/sequence_15399.npy
17108,0.3721,0.353,0.1747,0.1002,-1.0,0.3912,0.5916,1.0212,/home/users/gangus/data_06-19-19_processed/sequence_17108.npy
10099,0.1477,0.0918,0.2729,0.4876,-1.0,0.5403,0.8912,5.2863,/home/users/gangus/data_06-19-19_processed/sequence_10099.npy
2739,0.3479,0.1567,0.1727,0.3227,-1.0,0.2981,0.0518,8.2622,/home/users/gangus/data_06-19-19_processed/sequence_2739.npy
10109,0.0434,0.1349,0.6629,0.1587,-1.0,0.42700000000000005,0.1741,6.582000000000001,/home/users/gangus/data_06-19-19_processed/sequence_10109.npy
17962,0.2383,0.354,0.1159,0.2918,-1.0,0.5987,0.3618,3.6122,/home/users/gangus/data_06-19-19_processed/sequence_17962.npy
17907,0.4299,0.1498,0.1009,0.3194,-1.0,0.8643,0.6165,8.3036,/home/users/gangus/data_06-19-19_processed/sequence_17907.npy
8372,0.1727,0.1818,0.2975,0.348,-1.0,0.6398,0.1386,3.0589999999999997,/home/users/gangus/data_06-19-19_processed/sequence_8372.npy
9239,0.302,0.0304,0.5413,0.1262,-1.0,0.7353,0.2008,4.984,/home/users/gangus/data_06-19-19_processed/sequence_9239.npy
1783,0.3353,0.23199999999999998,0.1252,0.3075,-1.0,0.8193,0.9211,6.0786,/home/users/gangus/data_06-19-19_processed/sequence_1783.npy
8280,0.3375,0.1317,0.0863,0.4445,-1.0,0.8808,0.6862,4.7743,/home/users/gangus/data_06-19-19_processed/sequence_8280.npy
660,0.3762,0.1218,0.1207,0.3812,-1.0,0.4496,0.6156,3.5180000000000002,/home/users/gangus/data_06-19-19_processed/sequence_660.npy
4612,0.2149,0.2936,0.2269,0.2646,-1.0,0.5820000000000001,0.3387,3.4475,/home/users/gangus/data_06-19-19_processed/sequence_4612.npy
6099,0.4128,0.3862,0.1487,0.0523,-1.0,0.1865,0.1303,2.5506,/home/users/gangus/data_06-19-19_processed/sequence_6099.npy
12949,0.3017,0.2079,0.2245,0.2659,-1.0,0.1771,0.6738,3.9175,/home/users/gangus/data_06-19-19_processed/sequence_12949.npy
17559,0.1892,0.3888,0.0516,0.3703,-1.0,0.431,0.0262,6.893,/home/users/gangus/data_06-19-19_processed/sequence_17559.npy
18076,0.1185,0.2742,0.5451,0.0622,-1.0,0.4418,0.6872,6.3853,/home/users/gangus/data_06-19-19_processed/sequence_18076.npy
9949,0.0936,0.4516,0.0229,0.4319,-1.0,0.8945,0.9199,5.6862,/home/users/gangus/data_06-19-19_processed/sequence_9949.npy
13130,0.0683,0.1054,0.3678,0.4585,-1.0,0.3857,0.0885,2.2078,/home/users/gangus/data_06-19-19_processed/sequence_13130.npy
12675,0.3255,0.0675,0.1892,0.4178,-1.0,0.8031,0.8659,6.9823,/home/users/gangus/data_06-19-19_processed/sequence_12675.npy
16984,0.3698,0.1166,0.3858,0.1278,-1.0,0.6264,0.664,3.9177,/home/users/gangus/data_06-19-19_processed/sequence_16984.npy
12264,0.408,0.2684,0.2008,0.1228,-1.0,0.7193,0.2149,9.3535,/home/users/gangus/data_06-19-19_processed/sequence_12264.npy
3306,0.2593,0.2335,0.052000000000000005,0.4552,-1.0,0.7379,0.6691,2.1829,/home/users/gangus/data_06-19-19_processed/sequence_3306.npy
16686,0.2796,0.1304,0.3139,0.2761,-1.0,0.5595,0.4363,7.2433,/home/users/gangus/data_06-19-19_processed/sequence_16686.npy
14052,0.4057,0.3368,0.0826,0.1749,-1.0,0.4798,0.0442,8.2693,/home/users/gangus/data_06-19-19_processed/sequence_14052.npy
13658,0.3574,0.228,0.3346,0.0801,-1.0,0.7091,0.0612,3.9789999999999996,/home/users/gangus/data_06-19-19_processed/sequence_13658.npy
9669,0.4316,0.1213,0.369,0.0781,-1.0,0.7488,0.474,7.6945,/home/users/gangus/data_06-19-19_processed/sequence_9669.npy
15212,0.2246,0.1357,0.1203,0.5194,-1.0,0.7116,0.7006,2.9815,/home/users/gangus/data_06-19-19_processed/sequence_15212.npy
18720,0.1673,0.0888,0.0856,0.6584,-1.0,0.121,0.7964,9.7691,/home/users/gangus/data_06-19-19_processed/sequence_18720.npy
19690,0.2736,0.2748,0.2192,0.2324,-1.0,0.5829,0.1195,2.7013,/home/users/gangus/data_06-19-19_processed/sequence_19690.npy
3763,0.3688,0.2659,0.0124,0.3529,-1.0,0.1928,0.2412,7.7564,/home/users/gangus/data_06-19-19_processed/sequence_3763.npy
6109,0.4671,0.4169,0.016,0.1,-1.0,0.7875,0.424,3.0997,/home/users/gangus/data_06-19-19_processed/sequence_6109.npy
11643,0.2737,0.1799,0.5305,0.0159,-1.0,0.252,0.6356,4.0987,/home/users/gangus/data_06-19-19_processed/sequence_11643.npy
13455,0.0882,0.3289,0.3097,0.2732,-1.0,0.2538,0.9377,4.6269,/home/users/gangus/data_06-19-19_processed/sequence_13455.npy
1136,0.3394,0.2625,0.1167,0.2815,-1.0,0.5215,0.1529,8.1965,/home/users/gangus/data_06-19-19_processed/sequence_1136.npy
4214,0.2968,0.2926,0.1435,0.2672,-1.0,0.3305,0.1276,7.8848,/home/users/gangus/data_06-19-19_processed/sequence_4214.npy
3999,0.2274,0.2845,0.3179,0.1702,-1.0,0.5092,0.7805,1.6487,/home/users/gangus/data_06-19-19_processed/sequence_3999.npy
17318,0.3178,0.3825,0.1484,0.1512,-1.0,0.4273,0.5954,5.6058,/home/users/gangus/data_06-19-19_processed/sequence_17318.npy
13814,0.2346,0.17300000000000001,0.0444,0.5479,-1.0,0.2617,0.5547,8.6562,/home/users/gangus/data_06-19-19_processed/sequence_13814.npy
3567,0.3247,0.2761,0.3175,0.0817,-1.0,0.3789,0.2628,2.9969,/home/users/gangus/data_06-19-19_processed/sequence_3567.npy
8719,0.0381,0.3319,0.3389,0.2911,-1.0,0.42200000000000004,0.3728,1.7497,/home/users/gangus/data_06-19-19_processed/sequence_8719.npy
14752,0.1921,0.3894,0.1526,0.2659,-1.0,0.7173,0.983,8.3125,/home/users/gangus/data_06-19-19_processed/sequence_14752.npy
15775,0.2836,0.311,0.0148,0.3905,-1.0,0.5329999999999999,0.9682,5.1762,/home/users/gangus/data_06-19-19_processed/sequence_15775.npy
4098,0.2286,0.1734,0.4581,0.1398,-1.0,0.2648,0.9526,8.6979,/home/users/gangus/data_06-19-19_processed/sequence_4098.npy
1787,0.1343,0.1565,0.2558,0.4534,-1.0,0.2836,0.5441,7.9472,/home/users/gangus/data_06-19-19_processed/sequence_1787.npy
2103,0.2513,0.2072,0.2326,0.309,-1.0,0.364,0.7317,5.8573,/home/users/gangus/data_06-19-19_processed/sequence_2103.npy
12910,0.1009,0.4561,0.2533,0.1897,-1.0,0.6208,0.3341,8.0946,/home/users/gangus/data_06-19-19_processed/sequence_12910.npy
19634,0.1127,0.2497,0.626,0.0116,-1.0,0.8951,0.7658,1.7048,/home/users/gangus/data_06-19-19_processed/sequence_19634.npy
11035,0.3347,0.3968,0.1139,0.1546,-1.0,0.7432,0.8537,4.1136,/home/users/gangus/data_06-19-19_processed/sequence_11035.npy
131,0.2553,0.2822,0.2514,0.2111,-1.0,0.5055,0.7562,4.6761,/home/users/gangus/data_06-19-19_processed/sequence_131.npy
3368,0.5106,0.015,0.0407,0.4337,-1.0,0.8991,0.5609,5.4977,/home/users/gangus/data_06-19-19_processed/sequence_3368.npy
4192,0.5875,0.0509,0.0276,0.3339,-1.0,0.2975,0.3912,5.9019,/home/users/gangus/data_06-19-19_processed/sequence_4192.npy
9014,0.4024,0.2331,0.0932,0.2713,-1.0,0.3591,0.4208,9.9977,/home/users/gangus/data_06-19-19_processed/sequence_9014.npy
6603,0.2862,0.1819,0.3541,0.1778,-1.0,0.7692,0.8889,5.1485,/home/users/gangus/data_06-19-19_processed/sequence_6603.npy
4244,0.3581,0.2978,0.0318,0.3124,-1.0,0.7246,0.7498,3.1452,/home/users/gangus/data_06-19-19_processed/sequence_4244.npy
13569,0.353,0.3188,0.2203,0.10800000000000001,-1.0,0.2411,0.7107,8.477,/home/users/gangus/data_06-19-19_processed/sequence_13569.npy
1608,0.10300000000000001,0.4442,0.2695,0.1833,-1.0,0.8685,0.4769,9.3743,/home/users/gangus/data_06-19-19_processed/sequence_1608.npy
17013,0.2706,0.1063,0.4584,0.1647,-1.0,0.1297,0.0583,8.3913,/home/users/gangus/data_06-19-19_processed/sequence_17013.npy
11406,0.0526,0.3837,0.45399999999999996,0.1097,-1.0,0.4333,0.0737,8.342,/home/users/gangus/data_06-19-19_processed/sequence_11406.npy
9848,0.4409,0.1371,0.0458,0.3762,-1.0,0.6569,0.9115,4.4569,/home/users/gangus/data_06-19-19_processed/sequence_9848.npy
2493,0.0158,0.2062,0.233,0.5449,-1.0,0.8449,0.0423,2.8807,/home/users/gangus/data_06-19-19_processed/sequence_2493.npy
17723,0.0261,0.0506,0.5817,0.3417,-1.0,0.4239,0.0566,1.0478,/home/users/gangus/data_06-19-19_processed/sequence_17723.npy
